Key,Dialogue,Context
[BARK]HeardSWAT_13,そこにいる奴は、今すぐ出てこい！,
[BARK]HeardSWAT_2,ああ、クソ。,
[BARK]HeardSWAT_3,何だ？,
[BARK]HeardSWAT_4,誰かがつけていやがったんだ！,
[BARK]HeardSWAT_5,今のは何だ？,
[BARK]HeardSWAT_6,おい？,
[BARK]HeardSWAT_7,ジャレッド、おまえなのか？,
[BARK]HeardSWAT_8,ジェリー、おまえなのか？,
[BARK]HeardSWAT_9,おまえなのか？,
[BARK]IdleAlly_0,これはやり過ぎだと思わないか？,
[BARK]IdleAlly_1,これは俺たちが考えていたよりデカいことだ。,
[BARK]IdleAlly_10,これはやり過ぎだと思わないか？,
[BARK]IdleAlly_11,ちょっとやり過ぎだと思わないか？,
[BARK]IdleAlly_12,おい、これはちょっとやり過ぎなんじゃないか？,
[BARK]IdleAlly_13,これは俺たちが考えていたよりデカいことだ。,
[BARK]IdleAlly_14,爆弾を使うべきだった。,
[BARK]IdleAlly_15,このクソみたいなことが終わったら、姿を消す方法を見つけないと。それもかなり素早くな。,
[BARK]IdleAlly_16,もう奴らは俺たちを探すのをやめないだろう！,
[BARK]IdleAlly_17,計画はひそかに実行するんじゃなかったのか。,
[BARK]IdleAlly_18,計画はひそかに実行するんじゃなかったのかよ？俺は間違ってるか？それとも正しいか？,
[BARK]IdleAlly_19,何をしたんだ？ジェラルド...真っ昼間に？奴らをここに連れてくることになるぞ！,
[BARK]IdleAlly_2,俺たちは本当に何かを変えることができるのか？,
[BARK]IdleAlly_3,長い道のりであって、一夜にしてできることじゃない。,
[BARK]IdleAlly_4,どうにかして姿を消さなくては。,
[BARK]IdleAlly_5,そうだな、書留郵便で送ろう。その場でサインしなければならないだろうからな。,
[BARK]IdleAlly_6,人々の心をかき乱すやり方は間違ってる。,
[BARK]IdleAlly_7,計画はひそかに実行するって言わなかったか？,
[BARK]IdleAlly_8,世界中にこのバカどものことを知らしめる必要がある。,
[BARK]IdleAlly_9,ちょっとやり過ぎだと思わないか？,
[BARK]NonCompliant_0,くそったれ！,
[BARK]NonCompliant_1,くそったれ！,
[BARK]NonCompliant_2,くそったれ！,
[BARK]NonCompliant_3,うわ、くそったれ！,
[BARK]NonCompliant_4,刑務所に行くのはゴメンだ！,
[BARK]NonCompliant_5,刑務所には行かねえぞ！,
[BARK]NonCompliant_6,刑務所に行くのはゴメンだ！,
[BARK]NonCompliant_7,マジか？！,
[BARK]PlayerSeen_0,畑を焼き払え！,
[BARK]PlayerSeen_1,おい、畑を焼き払え！,
[BARK]PlayerSeen_10,どうなってるんだ？！警察だ！,
[BARK]PlayerSeen_11,サツだ！,
[BARK]PlayerSeen_12,警察だ！,
[BARK]PlayerSeen_13,おい、警察だ！,
[BARK]PlayerSeen_14,奴らが来たぞ！やっちまえ！,
[BARK]PlayerSeen_15,あいつをやれ！,
[BARK]PlayerSeen_16,奴らが来たぞ！,
[BARK]PlayerSeen_17,おい！あいつら至る所にいやがる！,
[BARK]PlayerSeen_18,ああ、クソ！,
[BARK]PlayerSeen_19,俺たちを見つけやがった！,
[BARK]PlayerSeen_2,畑を燃やすんだ！,
[BARK]PlayerSeen_20,SWAT隊だってよ！,
[BARK]PlayerSeen_21,ああ、クソ！もうダメだ！,
[BARK]PlayerSeen_22,クソッ！,
[BARK]PlayerSeen_23,銃を持ってるぞ！,
[BARK]PlayerSeen_24,あれは一体何なんだ、ケブラーか？！,
[BARK]PlayerSeen_25,ああ、クソ！ケブラーを持ってやがる！,
[BARK]PlayerSeen_3,サツだ！,
[BARK]PlayerSeen_4,サツだ！,
[BARK]PlayerSeen_5,ブタどもが来たぞ！,
[BARK]PlayerSeen_6,サツだ！,
[BARK]PlayerSeen_7,おい、くそったれ！,
[BARK]PlayerSeen_8,ああ、クソ！,
[BARK]PlayerSeen_9,ああ、クソ！,
[BARK]Stunned_0,（苦痛に満ちた叫び声）,
[BARK]Stunned_1,（苦痛に満ちた叫び声）,
[BARK]Stunned_2,（苦痛に満ちた叫び声）,
[BARK]Stunned_3,（苦痛に満ちた叫び声）,
[BARK]Stunned_4,（苦痛に満ちた叫び声）,
[BARK]Stunned_5,（苦痛に満ちた叫び声）,
[BARK]Tased_0,（苦痛に満ちた叫び声）,
[BARK]Tased_1,（苦痛に満ちた叫び声）,
[BARK]Tased_2,（苦痛に満ちた叫び声）,
[BARK]Tased_3,（苦痛に満ちた叫び声）,
[BARK]Tased_4,（苦痛に満ちた叫び声）,
[BARK]Tasered_0,（苦痛に満ちた叫び声）,
[BARK]Tasered_1,（苦痛に満ちた叫び声）,
[BARK]Tasered_2,（苦痛に満ちた叫び声）,
[BARK]Tasered_3,（苦痛に満ちた叫び声）,
[BARK]Tasered_4,（苦痛に満ちた叫び声）,
[REPLY]Fleeing_0,おい！木のところまで行け！,
[REPLY]Fleeing_1,おい、畑に隠れろ！,
[REPLY]Fleeing_2,外に出て、畑に隠れろ！,
[REPLY]Fleeing_3,逃げろ！,
[REPLY]HeardSWAT_0,おい、あれは俺じゃない。一体何だったんだ？,
[REPLY]HeardSWAT_1,おい、あれは俺じゃない。,
[REPLY]HeardSWAT_2,あれは俺じゃない。,
[REPLY]HeardSWAT_3,あの音を立てたのは俺じゃない。そこにいるのは誰だ？,
[REPLY]HeardSWAT_4,幻聴でないことは確かだ。あれは一体何だったんだ？,
[REPLY]Shooting_0,あいつらをやっちまえ！,
[REPLY]Shooting_1,あのクソブタどもを殺せ！,
[REPLY]Shooting_2,思いっきりやっちまえ！,
[REPLY]Shooting_3,何をモタモタしているんだ？撃て！,
[REPLY]Shooting_4,撃ち返せ！,
[REPLY]Shooting_5,ああ、クソッ！奴らの数が多い！,
[TELL]Fleeing_0,俺たちを止めようとするな！,
[TELL]Fleeing_1,俺たちを止めようなどと考えるな！,
[TELL]Fleeing_10,俺は裏から出る！,
[TELL]Fleeing_11,俺は出て行く！,
[TELL]Fleeing_12,逃げろ！,
[TELL]Fleeing_13,逃げろ！,
[TELL]Fleeing_14,行くぞ！,
[TELL]Fleeing_2,おい、俺たちを止めようなどと考えるな！,
[TELL]Fleeing_3,あぁ、こりゃ最悪だ！,
[TELL]Fleeing_4,もうダメだ！,
[TELL]Fleeing_5,もう八方ふさがりだ！,
[TELL]Fleeing_6,俺は逃げる！,
[TELL]Fleeing_7,木のところまで行け！,
[TELL]Fleeing_8,木のところまで行け！,
[TELL]Fleeing_9,俺は裏から出る！,
[TELL]Reloading_0,クソ、弾切れだ！,
[TELL]Reloading_1,弾切れだ！,
[TELL]Reloading_10,装填しねえと！援護しろ！,
[TELL]Reloading_11,装填しねえと！,
[TELL]Reloading_12,弾倉を替える！,
[TELL]Reloading_2,弾切れだ！,
[TELL]Reloading_3,もっと弾薬が必要だ！,
[TELL]Reloading_4,もっと弾薬が必要だ！,
[TELL]Reloading_5,もっと弾薬はねえのかよ！,
[TELL]Reloading_6,装填中だ！,
[TELL]Reloading_7,装填する！,
[TELL]Reloading_8,弾倉を替える！,
[TELL]Reloading_9,弾倉を替える！,
[TELL]Shooting_0,死ね、クソ野郎ども！,
[TELL]Shooting_1,死ね、クソ野郎ども！,
[TELL]Shooting_10,この最低野郎！,
[TELL]Shooting_2,死ね、クソ野郎ども！,
[TELL]Shooting_3,やめておけ！,
[TELL]Shooting_4,くそったれ！,
[TELL]Shooting_5,やるのか？！,
[TELL]Shooting_6,やるのか、え？！,
[TELL]Shooting_7,ブーブー、ブタめ！,
[TELL]Shooting_8,思いっきりやっちまえ！,
[TELL]Shooting_9,この最低野郎！,
