Key,Dialogue,Context
[BARK]Death_44,（悲鳴）,
[BARK]Death_45,（悲鳴）,
[BARK]Death_46,（悲鳴）,
[BARK]Death_47,（悲鳴）,
[BARK]Death_48,（悲鳴）,
[BARK]Death_49,（悲鳴）,
[BARK]Death_5,（悲鳴）,
[BARK]Death_50,（悲鳴）,
[BARK]Death_51,（悲鳴）,
[BARK]Death_52,（悲鳴）,
[BARK]Death_53,（悲鳴）,
[BARK]Death_54,（悲鳴）,
[BARK]Death_6,（悲鳴）,
[BARK]Death_7,（悲鳴）,
[BARK]Death_8,（悲鳴）,
[BARK]Death_9,（悲鳴）,
[BARK]FellowAIKilled_0,ありえない！,
[BARK]FellowAIKilled_1,ありえない！,
[BARK]FellowAIKilled_2,クソ野郎！,
[BARK]FellowAIKilled_3,殺すなんて！,
[BARK]FellowAIKilled_4,クソ野郎！,
[BARK]FellowAIKilled_5,撃って！あいつらを撃って！,
[BARK]Flashed_0,何も見えない！,
[BARK]Flashed_1,何も見えない！,
[BARK]Flashed_2,何も見えない！,
[BARK]Flashed_3,何も見えない！,
[BARK]Gassed_0,（咳）,
[BARK]Gassed_1,（咳）,
[BARK]Gassed_2,（咳）,
[BARK]HeardSWAT_0,クソ。警察よ。,
[BARK]HeardSWAT_1,奴らが来た。,
[BARK]HeardSWAT_10,ドアに注意して！,
[BARK]HeardSWAT_11,ドアに注意して！,
[BARK]HeardSWAT_12,クソ、もう？警察よ！,
[BARK]HeardSWAT_13,もう？警察よ！,
[BARK]HeardSWAT_14,黙ってて、SWATよ！,
[BARK]HeardSWAT_15,黙ってて、SWATよ！,
[BARK]HeardSWAT_16,角をつかんで入口を見て。,
[BARK]HeardSWAT_17,来て！準備はできてる！,
[BARK]HeardSWAT_18,後ろにいる！クソ！,
[BARK]HeardSWAT_2,クソ。警察よ。奴らが来た！,
[BARK]HeardSWAT_3,あの音は警察よ。銃を取って。,
[BARK]HeardSWAT_4,あの音は警察よ。銃を取って。,
[BARK]HeardSWAT_5,クソ。SWATよ。,
[BARK]HeardSWAT_6,準備して。,
[BARK]HeardSWAT_7,クソ、SWAT！,
[BARK]HeardSWAT_8,こっちに来る。準備して。,
[BARK]HeardSWAT_9,奴らがこっちに来る。準備して。,
[BARK]IdleAlly_0,大丈夫？気を抜かないで。失敗できない。,
[BARK]IdleAlly_1,大丈夫？気を抜かないで。失敗できない。,
[BARK]IdleAlly_2,ああ、クソ。ライトが欲しい。,
[BARK]IdleAlly_3,静かすぎる。,
[BARK]IdleAlly_4,静かすぎる。,
[BARK]IdleAlly_5,足元に注意して。ここはめちゃくちゃよ。,
[BARK]IdleAlly_6,足元に注意して。ここはめちゃくちゃよ。,
[BARK]IdleEnemy_0,そこにいて。聞こえた？,
[BARK]IdleEnemy_1,もういい！黙れと言ったでしょ！,
[BARK]IdleEnemy_2,もういい！黙れと言ったでしょ！,
[BARK]IdleEnemy_3,ここから脱出したいなら口を閉じておくことね。,
[BARK]IdleEnemy_4,ここから脱出したいなら口を閉じておくことね。,
[BARK]IdleEnemy_5,やるだけ無駄よ。,
[BARK]IdleEnemy_6,私たちに起こることはあんたにも起こる。いい？,
[BARK]IdleEnemy_7,私たちに起こることはあんたにも起こる。いい？,
[BARK]IdleSelf_0,クソ。,
[BARK]NonCompliant_0,手を見せろ、クソ野郎！,
[BARK]NonCompliant_1,ありえない！,
[BARK]NonCompliant_2,ありえない！,
[BARK]NonCompliant_3,クソ食らえ！,
[BARK]NonCompliant_4,銃を持ってるのはあんただけじゃないのよ！,
[BARK]NonCompliant_5,くだらない。,
[BARK]NonCompliant_6,クソ野郎！,
[BARK]Pain_0,（苦しそうな怒鳴り声）,
[BARK]Pain_1,（苦しそうな怒鳴り声）,
[BARK]Pain_2,（苦しそうな怒鳴り声）,
[BARK]Pain_3,（苦しそうな怒鳴り声）,
[BARK]Pain_4,（苦しそうな怒鳴り声）,
[BARK]Pain_5,（苦しそうな怒鳴り声）,
[BARK]Pain_6,（苦しそうな怒鳴り声）,
[BARK]Pain_7,（苦しそうな怒鳴り声）,
[BARK]Pain_8,（苦しそうな怒鳴り声）,
[BARK]Pain_9,（苦しそうな怒鳴り声）,
[BARK]PlayerSeen_0,クソ,
[BARK]PlayerSeen_1,クソ！,
[BARK]PlayerSeen_2,ああ、クソ！,
[BARK]PlayerSeen_3,おっと！,
[BARK]PlayerSeen_4,クソ！,
[BARK]PlayerSeen_5,クソ！,
[BARK]PlayerSeen_6,クソ！,
[BARK]PlayerSeen_7,クソ！,
[BARK]Stunned_0,クソ！,
[BARK]Stunned_1,動けない！,
[BARK]Stunned_2,クソ！,
[BARK]Stunned_3,動けない！,
[BARK]Stunned_4,動けない！,
[BARK]Stunned_5,動けない！,
[BARK]Tased_0,（苦しそうな怒鳴り声）,
[BARK]Tased_1,（苦しそうな怒鳴り声）,
[TELL]Fleeing_0,クソ。グズグズしないで。SWATよ！,
[TELL]Fleeing_1,グズグズしないで。SWATよ！,
[TELL]Fleeing_2,ほら、行って！,
[TELL]Fleeing_3,警察が来た。行くわよ！,
[TELL]Fleeing_4,配置変更！行くわよ！,
[TELL]Fleeing_5,配置変更！行くわよ！,
[TELL]Fleeing_6,急いで！早く！,
[TELL]Fleeing_7,行くのよ！,
[TELL]Fleeing_8,クソ、逃げるわよ！,
[TELL]Fleeing_9,もっといい場所を見つけないと！,
[TELL]Shooting_0,死ね、クソ野郎！,
[TELL]Shooting_1,くらえ、クソ野郎！,
[TELL]Shooting_2,ああ、クソ野郎！,
[TELL]Shooting_3,ああああ！,
[TELL]Shooting_5,武器を捨てろ！,
[TELL]Shooting_6,武器を捨てろ！,
[TELL]Shooting_7,脚を狙って！,
[TELL]Shooting_8,ヘッドショットよ！上を狙って！,
[TELL]Shooting_9,撃って！あいつらを撃って！,
