Key,Dialogue,Context
[BARK]NonCompliant_0,我々のメッセージを止めることはできない！,
[BARK]NonCompliant_1,我々のメッセージを止めることはできない！,
[BARK]NonCompliant_10,興味はない！,
[BARK]NonCompliant_2,我々のメッセージを止めることはできない！,
[BARK]NonCompliant_3,やめろ！,
[BARK]NonCompliant_4,やめろ！,
[BARK]NonCompliant_5,やめろ！,
[BARK]NonCompliant_6,お前は間違った側にいる！,
[BARK]NonCompliant_7,我々の側に加わるべきだ！,
[BARK]NonCompliant_8,ブタめ！,
[BARK]NonCompliant_9,興味はない！,
[BARK]Pain_0,（苦痛に満ちた叫び声）,
[BARK]Pain_1,（苦痛に満ちた叫び声）,
[BARK]Pain_2,（苦痛に満ちた叫び声）,
[BARK]Pain_3,（苦痛に満ちた叫び声）,
[BARK]Pain_4,（苦痛に満ちた叫び声）,
[BARK]Pain_5,（苦痛に満ちた叫び声）,
[BARK]PickedUp_0,下ろせよ！,
[BARK]PickedUp_1,クソ。,
[BARK]PickedUp_2,（苦痛に満ちた叫び声）,
[BARK]PickedUp_3,一体何を—,
[BARK]PickedUp_4,一体何を—,
[BARK]PlayerSeen_0,冗談だろ？,
[BARK]PlayerSeen_1,クソ。,
[BARK]PlayerSeen_2,奴が見える。,
[BARK]PlayerSeen_3,SWATだ！,
[BARK]PlayerSeen_4,脇に注意しろ！,
[BARK]PlayerSeen_5,コンタクト！,
[BARK]PlayerSeen_6,クソ野郎！,
[BARK]PlayerSeen_7,クソッ！,
[BARK]StunImmune_0,その程度か、ヒーロー？,
[BARK]Stunned_0,（苦痛に満ちた叫び声）,
[BARK]Stunned_1,（苦痛に満ちた叫び声）,
[BARK]Stunned_2,（苦痛に満ちた叫び声）,
[BARK]Tased_0,（苦痛に満ちた叫び声）,
[BARK]Tased_1,（苦痛に満ちた叫び声）,
[BARK]Tased_2,（苦痛に満ちた叫び声）,
[REPLY]Fleeing_0,後退！,
[REPLY]Fleeing_1,追い立てろ！,
[REPLY]Fleeing_2,おまえに任せる！,
[REPLY]Fleeing_3,俺が援護する！,
[REPLY]Fleeing_4,俺が援護する！,
[REPLY]Fleeing_5,俺が援護する！,
[REPLY]Reloading_0,急げ！,
[REPLY]Reloading_1,援護する！,
[REPLY]Reloading_2,急げ！,
[REPLY]Reloading_3,急げ！,
[REPLY]Reloading_4,急げ！,
[REPLY]Reloading_5,了解、援護する！,
[REPLY]Reloading_6,援護する！,
[REPLY]Reloading_7,俺が援護する！,
[REPLY]Shooting_0,撃て！撃て！,
[REPLY]Shooting_1,あそこを撃て！,
[REPLY]Shooting_2,そいつをやっちまえ！,
[REPLY]Shooting_3,了解！,
[REPLY]Shooting_4,発砲！,
[TELL]Fleeing_0,戻れ！,
[TELL]Fleeing_1,助けが必要だ！,
[TELL]Fleeing_2,あいつら至る所にいやがる！,
[TELL]Fleeing_3,退却！,
[TELL]Fleeing_4,戻るんだ！,
[TELL]Reloading_0,カバー！,
[TELL]Reloading_1,ドライだ。,
[TELL]Reloading_2,カバーしてくれ！,
[TELL]Reloading_3,弾切れだ！,
[TELL]Reloading_4,弾切れだ！,
[TELL]Reloading_5,クソ！弾切れだ！カバー！,
[TELL]Reloading_6,カバーしてくれ！,
[TELL]Reloading_7,弾切れだ！,
[TELL]Shooting_0,撃て！,
[TELL]Shooting_1,リードが必要だ。,
[TELL]Shooting_2,援護射撃する！,
[TELL]Shooting_3,こっちの方を撃ってくれ！,
[TELL]Shooting_4,あいつをやれ！,
[TELL]Shooting_5,やっちまえ！,
