Key,Dialogue,Context
[CALL]CoverAreaS_3,こっちはクリアリング完了、ボス。,
[CALL]CoverAreaS_4,接触なし。ここは空だ。,
[CALL]CoverAreaS_5,何もない。,
[CALL]CoverAreaS_6,ここは大丈夫だ。,
[CALL]CoverArea_0,なにも見当たらない。,"when swat is covering an area for a while and nothing of interest is happening, no suspects/civs are in sight for over a minute"
[CALL]CoverArea_1,ここには何もありません。,"when swat is covering an area for a while and nothing of interest is happening, no suspects/civs are in sight for over a minute"
[CALL]CoverArea_2,こっちはクリアリング完了、ボス。,"when swat is covering an area for a while and nothing of interest is happening, no suspects/civs are in sight for over a minute"
[CALL]CoverArea_3,接触なし。ここは空だ。,"when swat is covering an area for a while and nothing of interest is happening, no suspects/civs are in sight for over a minute"
[CALL]CoverArea_4,何もない。,"when swat is covering an area for a while and nothing of interest is happening, no suspects/civs are in sight for over a minute"
[CALL]CoverArea_5,ここもクリア。,"when swat is covering an area for a while and nothing of interest is happening, no suspects/civs are in sight for over a minute"
[CALL]Death_0,（悲鳴）,
[CALL]Death_1,（悲鳴）,
[CALL]Death_2,（悲鳴）,
[CALL]Death_3,（悲鳴）,
[CALL]Death_4,（悲鳴）,
[CALL]Death_5,（悲鳴）,
[CALL]Death_6,（悲鳴）,
[CALL]Death_7,（悲鳴）,
[CALL]Death_8,（悲鳴）,
[CALL]Death_9,（悲鳴）,
[CALL]DisarmTrap_0,了解、今対応する。,Disarming an explosive on a door
[CALL]DisarmTrap_1,身柄を確保する。,Disarming an explosive on a door
[CALL]DisarmTrap_2,任せろ。,Disarming an explosive on a door
[CALL]DisarmTrap_3,デバイスを無効化する。,Disarming an explosive on a door
[CALL]DisarmTrap_4,無効化中。,Disarming an explosive on a door
[CALL]DisarmTrap_5,対応する。,Disarming an explosive on a door
[CALL]DisarmTrap_6,無効化中。,Disarming an explosive on a door
[CALL]DisarmTrap_7,武装解除中。,Disarming an explosive on a door
[CALL]DisarmTrap_8,対処する。,Disarming an explosive on a door
[CALL]DoorLockPicked_0,解錠して準備完了。,Picked a door lock
[CALL]DoorLockPicked_1,準備よし。,Picked a door lock
[CALL]DoorLockPicked_2,解錠した。,Picked a door lock
[CALL]DoorLockPicked_3,よし。解錠した。,Picked a door lock
[CALL]DoorLockPicked_4,解錠した。,Picked a door lock
[CALL]DoorLockPicked_5,鍵を解錠した。,Picked a door lock
[CALL]DoorLockPicked_6,ドアの鍵を開けた。,Picked a door lock
[CALL]DoorLockPicked_7,よし。準備完了。,Picked a door lock
[CALL]DoorLocked_0,入室不可能だ。,Tries to open a door but it's locked
[CALL]DoorLocked_1,くそ、鍵がかかっている。,Tries to open a door but it's locked
[CALL]DoorLocked_2,鍵がかかってやがる。,Tries to open a door but it's locked
[CALL]DoorLocked_3,ちくしょ。鍵がかかっている。,Tries to open a door but it's locked
[CALL]DoorLocked_4,ドアに鍵がかかっている。,Tries to open a door but it's locked
[CALL]DoorLocked_5,鍵がかかっている。,Tries to open a door but it's locked
[CALL]DoorLocked_6,無理だ。鍵がかかっている。,Tries to open a door but it's locked
[CALL]DoorLocked_7,鍵がかかっている。どうする？,Tries to open a door but it's locked
[CALL]DoorLocked_8,ドアはダメだ。,Tries to open a door but it's locked
[CALL]DoorUnlocked_0,ドアの鍵を開けた。,Door is unlocked
[CALL]DoorUnlocked_1,開いている、準備完了。,Door is unlocked
[CALL]DoorUnlocked_2,解錠した。,Door is unlocked
[CALL]DoorUnlocked_3,ドアはオーケーだ。,Door is unlocked
[CALL]DoorUnlocked_4,オーケーだ。,Door is unlocked
[CALL]DoorWedgePlaced_0,ドアウェッジ準備よし。,Placed a jam on a door
[CALL]DoorWedgePlaced_1,ドアジャマー準備完了。,Placed a jam on a door
[CALL]DoorWedgePlaced_2,ドアウェッジはオーケーだ。,Placed a jam on a door
[CALL]DoorWedgePlaced_3,ドアウェッジ準備完了。,Placed a jam on a door
[CALL]DoorWedgePlaced_4,ドアウェッジを詰め込んだ。,Placed a jam on a door
[CALL]DoorWedgePlaced_5,ドアウェッジを詰め込んだ。準備完了。,Placed a jam on a door
[CALL]EODS_0,爆弾解除は得意分野だ。,
[CALL]EODS_1,化学の授業の単位を取っといてよかったよ。,
[CALL]EODS_2,爆弾処理班での長年の経験が役に立った。,
[CALL]EOD_0,爆弾解除は得意分野だ。,Specific trait that gives the rest of the team a bonus
[CALL]EOD_1,化学の授業の単位を取っといてよかったよ。,Specific trait that gives the rest of the team a bonus
[CALL]EOD_2,爆弾処理班での長年の経験が役に立った。,Specific trait that gives the rest of the team a bonus
[CALL]EnvAgencyS_0,少なくともここで少しは落ち着けるな。,
[CALL]EnvAgencyS_1,こいつはこれを最近やり始めたわけでもなさそうだな。この壁を見てみろよ。,
[CALL]EnvAgency_0,少なくともここで少しは落ち着けるな。,"Commenting on the environment - Hot outside, cold inside"
[CALL]EnvAgency_1,こいつはこれを最近やり始めたわけでもなさそうだな。この壁を見てみろよ…,Commenting on the environment - Predatory pictures
[CALL]EnvBeachfrontS_0,俺だったらここには住めないな。今にも海に流されそうだ。,
[CALL]EnvBeachfrontS_1,家族経営か。,
[CALL]EnvBeachfront_0,俺だったらここには住めないな。今にも海に流されそうだ。,Commenting on the environment
[CALL]EnvBeachfront_1,家族経営か。,Commenting on the environment
[CALL]EnvCampusS_0,ゆっくり行こう。,
[CALL]EnvCampusS_1,どっちだ？,
[CALL]EnvCampus_0,ゆっくり行こう。,Commenting on the environment - Outside
[CALL]EnvCampus_1,どっちだ？,Commenting on the environment - Hallways
[CALL]EnvClubS_0,クラブはいつも混んでる。出るのも動くのも大変だ。,
[CALL]EnvClubS_1,こいつら話し合いには応じなさそうだ。,
[CALL]EnvClub_0,クラブはいつも混んでる。出るのも動くのも大変だ。,Commenting on the environment - Outside
[CALL]EnvClub_1,こいつら話し合いには応じなさそうだ。,Commenting on the environment
[CALL]EnvCoyoteS_0,何人こっそり入れてたかは、追跡不能だ。,
[CALL]EnvCoyoteS_1,さっさと出るぞ。この場所が崩れる前にな。,
[CALL]EnvCoyote_0,何人こっそり入れてたかは、追跡不能だ。,"Commenting on the environment - Piles of luggage, tunnels"
[CALL]EnvCoyote_1,さっさと出るぞ。この場所が崩れる前にな。,Commenting on the environment - Tunnels
[CALL]EnvDatacenterS_0,警備チームは神経質になってるだろうな。,
[CALL]EnvDatacenterS_1,今はデジタルの世界だな。何でも簡単にアクセスできてしまう。,
[CALL]EnvDatacenter_0,警備チームは神経質になってるだろうな。,Commenting on the environment - Outside
[CALL]EnvDatacenter_1,今はデジタルの世界だな。何でも簡単にアクセスできてしまう。,Commenting on the environment
[CALL]EnvDealerS_0,ノースヒルズにはもっと良い時代があった。子供の頃はよくここで自転車に乗ったもんだ。,
[CALL]EnvDealerS_1,ここでパーティーがあったようだ。あまり 良い結末は迎えなかったみたいだがな。,
[CALL]EnvDealer_0,ノースヒルズにはもっと良い時代があった。子供の頃はよくここで自転車に乗ったもんだ。,Commenting on the environment - Deteriorated area
[CALL]EnvDealer_1,ここでパーティーがあったようだ。あまり良い結末は迎えなかったみたいだがな。,Commenting on the environment - Dead body
[CALL]EnvFarmS_0,道路から離れよう。,
[CALL]EnvFarmS_1,これを見てくれ。,
[CALL]EnvFarm_0,道路から離れよう。,Commenting on the environment
[CALL]EnvFarm_1,これを見てくれ…,Commenting on the environment - Occult drawings on walls
[CALL]EnvGasS_0,マネージャーにしては、あまり整理が出来きていないようだな。俺らのシフトマネージャーを思い出す。,
[CALL]EnvGasS_1,防弾だと。不良品か？,
[CALL]EnvGas_0,マネージャーにしては、あまり整理ができていないようだな。俺らのシフトマネージャーを思い出す。,Commenting on the environment - Messy office
[CALL]EnvGas_1,防弾だと。不良品か？,Commenting on the environment - Glass with bullet holes
[CALL]EnvHospitalS_0,なるべく大勢の人を外に出そうとしてたみたいだな。,
[CALL]EnvHospitalS_1,こんな所にいたら、何か罰が当たる気がしないか？,
[CALL]EnvHospital_0,なるべく大勢の人を外に出そうとしてたみたいだな。,Commenting on the environment
[CALL]EnvHospital_1,こんな所にいたら、何か罰が当たる気がしないか？,Commenting on the environment - Morgue
[CALL]EnvImporterS_0,パスポートか？忙しそうだ。この街から誰もが出たがっている。俺も含めてな。,
[CALL]EnvImporterS_1,クリスマスの買い物はもう済ませたかい？,
[CALL]EnvImporter_0,パスポートか？忙しそうだ。この街から誰もが出たがっている。俺も含めてな。,Commenting on the environment - Sign for passport photos
[CALL]EnvImporter_1,クリスマスの買い物はもう済ませたかい…,Commenting on the environment - Thousands of packages
[CALL]EnvMethS_0,子供たちはマッチで遊んでたのか？,
[CALL]EnvMethS_1,くそ、彼女をここから出さなきゃ。,
[CALL]EnvMeth_0,子供たちはマッチで遊んでたのか？,Commenting on the environment - Backyard fire
[CALL]EnvMeth_1,くそ、彼女をここから出さなきゃ…,Commenting on the environment - Child overdosing on bed
[CALL]EnvNegativeS_0,くそ、おい。,
[CALL]EnvNegativeS_1,ありえない。,
[CALL]EnvNegativeS_10,何だこれは？,
[CALL]EnvNegativeS_11,一体誰がこのショーを仕切っているんだ？,
[CALL]EnvNegativeS_12,早く終わらせよう。ここは気味が悪い。,
[CALL]EnvNegativeS_2,くそっ。,
[CALL]EnvNegativeS_3,あぁー神よ。,
[CALL]EnvNegativeS_4,おい、なんてことだ。,
[CALL]EnvNegativeS_5,ありえねえ。,
[CALL]EnvNegativeS_6,めちゃくちゃだ。,
[CALL]EnvNegativeS_7,くそっ、ちょっと待ってくれ。,
[CALL]EnvNegativeS_8,こんなの悪夢だ。,
[CALL]EnvNegativeS_9,あぁ、神様。,
[CALL]EnvNegative_0,くそ、なんてことだ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_1,嘘だろ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_10,何だこれは？,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_11,一体誰がこのショーを仕切っているんだ。,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_12,早く終わらせよう。ここは気味が悪い。,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_2,くそっ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_3,ウソだろ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_4,おい、なんてことだ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_5,ありえねえ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_6,めちゃくちゃだ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_7,クソッ、ちょっと待ってくれ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_8,こんなの悪夢だ…,Commenting on the environment in a generic way - negative
[CALL]EnvNegative_9,あぁ、神様…,Commenting on the environment in a generic way - negative
[CALL]EnvPenthouseS_0,壁の写真を見てくれ。,
[CALL]EnvPenthouseS_1,あれを見てくれ。ロレッタ・フランクリンだ。クラシックは決して流行遅れにはならない。,
[CALL]EnvPenthouse_0,壁の写真を見てくれ。,Commenting on the environment
[CALL]EnvPenthouse_1,あれを見てくれ。ロレッタ・フランクリンだ。クラシックは決して流行遅れにはならない。,Commenting on the environment - Record on wall
[CALL]EnvPortS_0,周りを見てみよう。,
[CALL]EnvPortS_1,ここで働いている人達はきっと何が起こっているのか知らないのだろうな。,
[CALL]EnvPort_0,周りを見てみよう。,Commenting on the environment
[CALL]EnvPort_1,ここで働いている人達はきっと何が起こっているのか知らないのだろうな。,Commenting on the environment
[CALL]EnvPositiveS_0,あぁ…,
[CALL]EnvPositiveS_1,こんなこともあるんだな…,
[CALL]EnvPositiveS_10,おい、冗談だろ。,
[CALL]EnvPositiveS_11,これは映画化されると思うか？それともテレビシリーズか？,
[CALL]EnvPositiveS_2,くそったれ。,
[CALL]EnvPositiveS_3,これ見たか？,
[CALL]EnvPositiveS_4,一つの現場を見たら、他は大体察しがつく。,
[CALL]EnvPositiveS_5,これを見てみろ。,
[CALL]EnvPositiveS_6,この報告書を書きたい奴はいるか？,
[CALL]EnvPositiveS_7,やれやれだ…,
[CALL]EnvPositiveS_8,これは初めてだな。,
[CALL]EnvPositiveS_9,冗談だろ。,
[CALL]EnvPositive_0,あぁ…,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_1,こんなこともあるんだな,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_10,おい、冗談だろ,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_11,これは映画化されると思うか？それともテレビシリーズか？,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_2,くそったれ…,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_3,これ見たか？,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_4,一つの現場を見たら、他は大体察しがつく。,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_5,これを見てみろ…,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_6,この報告書を書きたい奴はいるか？,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_7,やれやれだ。,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_8,これは初めてだな。,Commenting on the environment in a generic way - positive
[CALL]EnvPositive_9,冗談だろ。,Commenting on the environment in a generic way - positive
[CALL]EnvRidgelineS_0,栽培場か？,
[CALL]EnvRidgelineS_1,彼とはまともに話し合いができそうにないな。,
[CALL]EnvRidgeline_0,栽培場か？,Commenting on the environment - Plants outside
[CALL]EnvRidgeline_1,彼とはまともに話し合いができそうにないな。,Commenting on the environment - Outside
[CALL]EnvSinsS_0,図書館がホテルにあるなんて、文学の無駄使いだ。,
[CALL]EnvSinsS_1,雰囲気を出そうとしている感じが尋常じゃないね。,
[CALL]EnvSins_0,図書館がホテルにあるなんて、文学の無駄使いだ。,Commenting on the environment - Library room
[CALL]EnvSins_1,雰囲気を出そうとしている感じが尋常じゃないね…,Commenting on the environment - Red lighting
[CALL]EnvStreamerS_0,昔はブラウン管テレビを友達の地下室によく持ち運んだものだ。,
[CALL]EnvStreamerS_1,周りのサインを見てみろ。,
[CALL]EnvStreamer_0,昔はブラウン管テレビを友達の地下室によく持ち運んだものだ。,Commenting on the environment - Gaming room
[CALL]EnvStreamer_1,周りのサインを見てみろ。,Commenting on the environment - Courtyard
[CALL]EnvValleyS_0,これを見てもまだ化物がいないと思えるか？,
[CALL]EnvValleyS_1,可哀想な子、いつまでも言われ続けるんだろうな。,
[CALL]EnvValley_0,これを見てもまだ化物がいないと思えるか？,Commenting on the environment - Basement shrine
[CALL]EnvValley_1,可哀想な子、いつまでも言われ続けるんだろうな。,Commenting on the environment - Porn trophies
[CALL]EscortCivilianS_0,民間人を護送中。,
[CALL]EscortCivilianS_1,俺についてこい。,
[CALL]EscortCivilianS_2,こっちに来い。,
[CALL]EscortCivilianS_3,君をここから連れ出す。,
[CALL]EscortCivilianS_4,君を連れ出す。,
[CALL]EscortCivilianS_5,彼を連れ出す。,
[CALL]EscortCivilian_0,民間人を護送中。,Escorting handcuffed civilian to exit
[CALL]EscortCivilian_1,俺についてこい。,Escorting handcuffed civilian to exit
[CALL]EscortCivilian_2,こっちに来い。,Escorting handcuffed civilian to exit
[CALL]EscortCivilian_3,君をここから連れ出す。,Escorting handcuffed civilian to exit
[CALL]EscortCivilian_4,君を連れ出す。,Escorting handcuffed civilian to exit
[CALL]EscortCivilian_5,彼を連れ出す。,Escorting handcuffed civilian to exit
[CALL]EscortSuspectS_0,容疑者を護送中。,
[CALL]EscortSuspectS_1,君を連れ出す。いきなり暴れるなよ。,
[CALL]EscortSuspectS_2,行こう。,
[CALL]EscortSuspectS_3,ここから連れ出してやる。,
[CALL]EscortSuspectS_4,君を外に連れ出す。,
[CALL]EscortSuspectS_5,彼を連れ出す。,
[CALL]EscortSuspect_0,容疑者を護送中。,Escorting handcuffed suspect to exit
[CALL]EscortSuspect_1,君を連れ出す。いきなり暴れるなよ。,Escorting handcuffed suspect to exit
[CALL]EscortSuspect_2,行こう。,Escorting handcuffed suspect to exit
[CALL]EscortSuspect_3,ここから連れ出す。,Escorting handcuffed suspect to exit
[CALL]EscortSuspect_4,君を外に連れ出す。,Escorting handcuffed suspect to exit
[CALL]EscortSuspect_5,彼を連れ出す。,Escorting handcuffed suspect to exit
[CALL]EvidenceSpotted_0,ここに証拠品がある。,Sees evidence laying around
[CALL]EvidenceSpotted_1,ここに何かある。,Sees evidence laying around
[CALL]EvidenceSpotted_2,ここに証拠品と思われる物がある。,Sees evidence laying around
[CALL]EvidenceSpotted_3,回収するべきだ。,Sees evidence laying around
[CALL]EvidenceSpotted_4,どうします？回収しますか？,Sees evidence laying around
[CALL]EvidenceSpotted_5,この証拠品は保管するべきだ。,Sees evidence laying around
[CALL]ExitS_0,出口に向かえ。外には警察が待っている。,
[CALL]ExitS_1,出口へ向かえ。静かにして、頭を上げるな。,
[CALL]ExitS_2,このエリアを離れろ。外には警察がいる。,
[CALL]ExitS_3,外には警察がいる。行け。,
[CALL]ExitS_4,出口に向かえ。,
[CALL]ExitS_5,出口へ向かえ。,
[CALL]Exit_0,出口に向かえ。外には警察が待っている。,Instructing civilian to leave the area
[CALL]Exit_1,出口へ向かえ。静かにして、頭を上げるな。,Instructing civilian to leave the area
[CALL]Exit_2,このエリアを離れろ。外には警察がいる。,Instructing civilian to leave the area
[CALL]Exit_3,外には警察がいる。行け。,Instructing civilian to leave the area
[CALL]Exit_4,出口に向かえ。,Instructing civilian to leave the area
[CALL]Exit_5,出口へ向かえ。,Instructing civilian to leave the area
[CALL]FriendlyFire_0,気をつけろ！,Shot at by friendly
[CALL]FriendlyFire_1,撃つな！撃つな！,Shot at by friendly
[CALL]FriendlyFire_10,イカれたのか？！,Shot at by friendly
[CALL]FriendlyFire_11,味方だ！,Shot at by friendly
[CALL]FriendlyFire_12,ブルーだ！味方だ！,Shot at by friendly
[CALL]FriendlyFire_2,撃つな！,Shot at by friendly
[CALL]FriendlyFire_3,下がれ！,Shot at by friendly
[CALL]FriendlyFire_4,撃つな！気をつけろ！,Shot at by friendly
[CALL]FriendlyFire_5,撃つな！ちゃんと確認しろ！,Shot at by friendly
[CALL]FriendlyFire_6,味方だ！,Shot at by friendly
[CALL]FriendlyFire_7,何をしてる？！,Shot at by friendly
[CALL]FriendlyFire_8,何なんだ？！,Shot at by friendly
[CALL]FriendlyFire_9,誤射！誤射だ！,Shot at by friendly
[CALL]IncapacitatedTarget_0,1人仕留めた。,Finding someone wounded on the ground
[CALL]IncapacitatedTarget_1,1人仕留めた。,Finding someone wounded on the ground
[CALL]IncapacitatedTarget_2,1人仕留めた。,Finding someone wounded on the ground
[CALL]IncapacitatedTarget_3,仕留めたが、まだ息があるかもしれない。,Finding someone wounded on the ground
[CALL]IncapacitatedTarget_4,俺の位置で1人。,Finding someone wounded on the ground
[CALL]IncapacitatedTarget_5,俺の位置で1人仕留めた。,Finding someone wounded on the ground
[CALL]Incapacitated_0,ダーッ！アァァァ！アァァァ！アァァァーッ！アッ！アァァァ！アァァァァ！,
[CALL]Incapacitated_1,（悲鳴）,
[CALL]Incapacitated_2,（悲鳴）,
[CALL]Incapacitated_3,（悲鳴）,
[CALL]KickerS_0,ドアの破壊は得意分野だ。,
