Key,Dialogue,Context
[CALL]DoorLockPicked_4,取り掛かる。,
[CALL]DoorLockPicked_5,鍵を開けた。,
[CALL]DoorLockPicked_6,ドアを開錠した。,
[CALL]DoorLockPicked_7,できた。行こう。,
[CALL]DoorLocked_0,入れない。,
[CALL]DoorLocked_1,クソ、鍵がかかっている。,
[CALL]DoorLocked_2,鍵がかかってやがる。,
[CALL]DoorLocked_3,クソ。鍵がかかってる。,
[CALL]DoorLocked_4,ドアは鍵がかかってる。,
[CALL]DoorLocked_5,鍵がかかってる。,
[CALL]DoorLocked_6,鍵がかかってる。ウソだろ。,
[CALL]DoorLocked_7,鍵がかかってる。どうする？,
[CALL]DoorLocked_8,ドアは無理だ。,
[CALL]DoorUnlocked_0,ドアを開錠した。,
[CALL]DoorUnlocked_1,開いてる。行くぞ。,
[CALL]DoorUnlocked_2,開錠完了。,
[CALL]DoorUnlocked_3,ドアよし。,
[CALL]DoorUnlocked_4,よし。,
[CALL]DoorWedgePlaced_0,ドアウェッジ準備よし。,
[CALL]DoorWedgePlaced_1,ドアジャマー準備よし。,
[CALL]DoorWedgePlaced_2,ウェッジよし。,
[CALL]DoorWedgePlaced_3,ウェッジよし。,
[CALL]DoorWedgePlaced_4,クソ。,
[CALL]DoorWedgePlaced_5,入ったぞ。問題なし。,
[CALL]EODS_0,爆弾解除は得意分野だ。,
[CALL]EODS_1,化学の授業の単位を取っといてよかったよ。,
[CALL]EODS_2,爆弾処理班だ。,
[CALL]EOD_0,爆弾解除は得意分野だ。,
[CALL]EOD_1,化学の授業の単位を取っといてよかったよ。,
[CALL]EOD_2,爆弾処理班に長年いた。,
[CALL]EngageLessLethalBeanbag_0,ビーンバッグで撃つ！,
[CALL]EngageLessLethalPepper_0,ペッパースプレーを使う！,
[CALL]EngageLessLethalSpray_0,スプレーを使う！,
[CALL]EngageLessLethalTaser_0,テーザーを使う！,
[CALL]EngageLessLethalTaser_1,テーザー、テーザー、テーザー！,
[CALL]EngageLessLethal_0,致命傷を避けろ！,
[CALL]EngageLessLethal_1,致死性は低い！,
[CALL]EngageLethal_0,致命傷を狙え！,
[CALL]EngageLethal_1,致命傷を狙え！構わず狙え！,
[CALL]EngageLethal_2,やれ！,
[CALL]EngageLethal_3,仕留めろ！,
[CALL]EngageLethal_4,致命傷を狙う！,
[CALL]EnvAgencyS_0,テントに近寄るな。,
[CALL]EnvAgencyS_1,全てをひっくり返して探せ。子供がいるかもしれない。,
[CALL]EnvAgency_0,テントに近寄るな。,
[CALL]EnvAgency_1,全てをひっくり返して探せ。子供がいるかもしれない。,
[CALL]EnvBeachfrontS_0,あまり調子はよくないようだな。,
[CALL]EnvBeachfrontS_1,すばらしい場所だ。,
[CALL]EnvBeachfront_0,あまり調子はよくないようだな。,
[CALL]EnvBeachfront_1,すばらしい場所だ。,
[CALL]EnvCampusS_0,全員外に出たか確かめよう。,
[CALL]EnvCampusS_1,呼吸があるか確かめろ。,
[CALL]EnvCampus_0,全員外に出たか確かめよう。,
[CALL]EnvCampus_1,呼吸があるか確かめろ。,
[CALL]EnvClubS_0,生存者を探せ。,
[CALL]EnvClubS_1,ジャッジ、ダンサーなのか？,
[CALL]EnvClub_0,生存者を探せ。,
[CALL]EnvClub_1,ジャッジ、ダンサーなのか？,
[CALL]EnvCoyoteS_0,クソ野郎ども、忙しそうだ。,
[CALL]EnvCoyoteS_1,何にも手を触れるなよ。ここに埋められたくない。,
[CALL]EnvCoyote_0,クソ野郎ども、忙しそうだ。,
[CALL]EnvCoyote_1,何にも手を触れるなよ。ここに埋められたくない。,
[CALL]EnvDatacenterS_0,このワイヤーを見ろ。何がどうなってるんだ？,
[CALL]EnvDatacenterS_1,誰か働いてるか見てみよう。,
[CALL]EnvDatacenter_0,このワイヤーを見ろ。何がどうなってるんだ？,
[CALL]EnvDatacenter_1,誰か働いてるか見てみよう。,
[CALL]EnvDealerS_0,呼吸があるか確かめろ。,
[CALL]EnvDealerS_1,信号を調べろ。戻らないと。,
[CALL]EnvDealer_0,呼吸があるか確かめろ。,
[CALL]EnvDealer_1,信号を調べろ。戻らないと。,
[CALL]EnvFarmS_0,まるで恐ろしい幻覚から出てきたみたいだ。,
[CALL]EnvFarmS_1,どう思う？結婚式を挙げるにはいい場所だ。,
[CALL]EnvFarm_0,まるで恐ろしい幻覚から出てきたみたいだ。,
[CALL]EnvFarm_1,ジョッシュ、どう思う？結婚式を挙げるにはいい場所じゃないか？,
[CALL]EnvGasS_0,ああ、ここは死ぬほど寒いな。,
[CALL]EnvGasS_1,なあ、ジャッジ、あそこにいる間に何か欲しいものはあるか？,
[CALL]EnvGas_0,ふう！ここは死ぬほど寒いな！,
[CALL]EnvGas_1,なあ、ジャッジ、あそこにいる間に何か欲しいものはあるか？,
[CALL]EnvHospitalS_0,地下は嫌だし、死体置き場は絶対嫌だ。,
[CALL]EnvHospitalS_1,若者、老人、病人。誰彼構ったものじゃないな。,
[CALL]EnvHospital_0,地下は嫌だし、死体置き場は絶対嫌だ。,
[CALL]EnvHospital_1,若者、老人、病人。誰彼構ったものじゃないな。,
[CALL]EnvImporterS_0,クソ。見ろよ。,
[CALL]EnvImporterS_1,ああ、クソ。荷物を返そうと思ってたのに。,
[CALL]EnvImporter_0,クソ。見ろよ。,
[CALL]EnvImporter_1,ああ、クソ。荷物を返そうと思ってたのに。,
[CALL]EnvMethS_0,メタンフェタミンを甘く見るな。,
[CALL]EnvMethS_1,正面にまたドア。,
[CALL]EnvMeth_0,メタンフェタミンを甘く見ないほうがいい。,
[CALL]EnvMeth_1,正面にまたドア。,
[CALL]EnvNegativeS_0,くそ、おい。,
[CALL]EnvNegativeS_1,おいおい。,
[CALL]EnvNegativeS_10,悪夢に出てきそうだ。,
[CALL]EnvNegativeS_11,これは誰も信じてくれないだろう。,
[CALL]EnvNegativeS_12,おい、ウソだろ！,
[CALL]EnvNegativeS_2,くそっ。,
[CALL]EnvNegativeS_3,あぁー神よ。,
[CALL]EnvNegativeS_4,おいおい。,
[CALL]EnvNegativeS_5,冗談だろ。,
[CALL]EnvNegativeS_6,イカれてる。,
[CALL]EnvNegativeS_7,イカれてやがる。,
[CALL]EnvNegativeS_8,めちゃくちゃだ。,
[CALL]EnvNegativeS_9,あぁ、神様...,
[CALL]EnvNegative_0,クソ！,
[CALL]EnvNegative_1,おいおい。,
[CALL]EnvNegative_10,,
[CALL]EnvNegative_11,これは誰も信じてくれないだろう。,
[CALL]EnvNegative_12,ああ、やめてくれ。,
[CALL]EnvNegative_2,くそっ。,
[CALL]EnvNegative_3,ウソだろ！,
[CALL]EnvNegative_4,おいおい！,
[CALL]EnvNegative_5,冗談だろ。,
[CALL]EnvNegative_6,イカれてる。,
[CALL]EnvNegative_7,イカれてやがる。,
[CALL]EnvNegative_8,めちゃくちゃだ。,
[CALL]EnvNegative_9,あぁ、神様...,
[CALL]EnvPenthouseS_0,どう思う？国内か？,
[CALL]EnvPenthouseS_1,おい、こんなやり方じゃダメだって。,
[CALL]EnvPenthouse_0,どう思う？国内か？,
[CALL]EnvPenthouse_1,おい、こんなやり方じゃダメだって。,
[CALL]EnvPortS_0,全てのコンテナを確認しよう。,
[CALL]EnvPortS_1,警戒地点だ。,
[CALL]EnvPort_0,全てのコンテナを確認しよう。,
[CALL]EnvPort_1,警戒地点だ。,
[CALL]EnvPositiveS_0,参ったよ。,
[CALL]EnvPositiveS_1,新しいな。,
[CALL]EnvPositiveS_10,どう考える？,
[CALL]EnvPositiveS_11,次の報告が待ち遠しい。,
[CALL]EnvPositiveS_2,ヘッ、見ろよ。,
[CALL]EnvPositiveS_3,見えるか？,
[CALL]EnvPositiveS_4,おお。,
[CALL]EnvPositiveS_5,早く乗りたい。,
[CALL]EnvPositiveS_6,これはいいぞ。,
[CALL]EnvPositiveS_7,なんて時代だ。,
[CALL]EnvPositiveS_8,これは初めてだな。,
[CALL]EnvPositiveS_9,冗談だろ。,
[CALL]EnvPositive_0,参ったよ。,
[CALL]EnvPositive_1,新しいな。,
[CALL]EnvPositive_10,どう考える？,
[CALL]EnvPositive_11,次の報告が待ち遠しい。,
[CALL]EnvPositive_2,これを見てくれ。,
[CALL]EnvPositive_3,見えるか？,
[CALL]EnvPositive_4,おお。,
[CALL]EnvPositive_5,早く書きたい。,
[CALL]EnvPositive_6,これはいいぞ。,
[CALL]EnvPositive_7,なんて時代だ。,
[CALL]EnvPositive_8,これは初めてだな。,
[CALL]EnvPositive_9,冗談だろ。,
[CALL]EnvRidgelineS_0,113の準備よし。,
[CALL]EnvRidgelineS_1,何か作ってたんだと思う。,
[CALL]EnvRidgeline_0,第3次世界大戦の準備はいいか？,
[CALL]EnvRidgeline_1,何か作ってたんだと思う。,
[CALL]EnvSinsS_0,間違いなく格闘があったはずだ。,
[CALL]EnvSinsS_1,ここにセットしようとしてた。,
[CALL]EnvSins_0,間違いなく格闘があったはずだ。,
[CALL]EnvSins_1,ここにセットしようとしてた。,
[CALL]EnvStreamerS_0,トイレかキッチンだ。,
[CALL]EnvStreamerS_1,最近の子供は路上で楽に生きたがる。,
[CALL]EnvStreamer_0,トイレかキッチンだ。,
[CALL]EnvStreamer_1,最近の子供は路上で楽に生きたがる。,
[CALL]EnvValleyS_0,よし、白状しろ。どれを見た？,
[CALL]EnvValleyS_1,真剣にセラピーが必要だな。,
[CALL]EnvValley_0,よし、白状しろ。どれを見た？,
[CALL]EnvValley_1,真剣にセラピーが必要だな。,
[CALL]EscortCivilianS_0,民間人を護送中。,
[CALL]EscortCivilianS_1,俺についてこい。,
[CALL]EscortCivilianS_2,こっちに来い。,
[CALL]EscortCivilianS_3,君をここから連れ出す。,
[CALL]EscortCivilianS_4,君を連れ出す。,
[CALL]EscortCivilianS_5,奴らを連れ出す。,
[CALL]EscortCivilian_0,民間人を護送中。,
[CALL]EscortCivilian_1,俺についてこい。,
[CALL]EscortCivilian_2,こっちに来い。,
[CALL]EscortCivilian_3,君をここから連れ出す。,
[CALL]EscortCivilian_4,君を連れ出す。,
[CALL]EscortCivilian_5,奴らを連れ出す。,
[CALL]EscortSuspectS_0,容疑者を護送中。,
[CALL]EscortSuspectS_1,君を連れ出す。いきなり暴れるなよ。,
[CALL]EscortSuspectS_2,行こう。,
[CALL]EscortSuspectS_3,ここから連れ出してやる。,
[CALL]EscortSuspectS_4,君を外に連れ出す。,
[CALL]EscortSuspectS_5,連れ出すよ。,
[CALL]EscortSuspect_0,容疑者を護送中。,
[CALL]EscortSuspect_1,君を連れ出す。いきなり暴れるなよ。,
[CALL]EscortSuspect_2,行こう。,
[CALL]EscortSuspect_3,ここから連れ出してやる。,
[CALL]EscortSuspect_4,君を外に連れ出す。,
[CALL]EscortSuspect_5,連れ出すよ。,
[CALL]EvidenceSpotted_0,証拠品だ。,
[CALL]EvidenceSpotted_1,何かあるぞ。,
[CALL]EvidenceSpotted_2,証拠品らしき物がある。,
[CALL]EvidenceSpotted_3,回収しよう。,
[CALL]EvidenceSpotted_4,どう思いますか？回収してください。,
[CALL]EvidenceSpotted_5,回収したほうがいいだろう。,
[CALL]ExitS_0,出口に向かえ。外には警察が待っている。,
[CALL]ExitS_1,出口へ向かえ。静かに、頭を下げたままでな。,
[CALL]ExitS_2,このエリアを離れろ。外には警察がいる。,
[CALL]ExitS_3,外には警察がいる。行け。,
[CALL]ExitS_4,出口に向かえ。,
[CALL]ExitS_5,出口へ向かえ。,
[CALL]Exit_0,出口に向かえ。外には警察が待っている。,
[CALL]Exit_1,出口へ向かえ。静かに、頭を下げたままでな。,
[CALL]Exit_2,このエリアを離れろ。外には警察がいる。,
[CALL]Exit_3,外には警察がいる。行け。,
[CALL]Exit_4,出口に向かえ。,
[CALL]Exit_5,出口へ向かえ。,
[CALL]FriendlyFire_0,気をつけろ！,
[CALL]FriendlyFire_1,射撃中止！射撃中止！
[CALL]FriendlyFire_10,イカれたのか？！,
[CALL]FriendlyFire_11,味方だ！,
[CALL]FriendlyFire_12,ブルー、ブルー、ブルー！,
[CALL]FriendlyFire_2,撃つな！,
[CALL]FriendlyFire_3,下がれ！,
[CALL]FriendlyFire_4,撃つな！気をつけろ！,
[CALL]FriendlyFire_5,当たってるぞ！,
[CALL]FriendlyFire_6,味方だ。,
[CALL]FriendlyFire_7,何をしてるんだ？,
[CALL]FriendlyFire_8,何しやがるこのクソッタレ！？,
[CALL]FriendlyFire_9,誤射！誤射だ！,
[CALL]IncapacitatedTarget_0,1人やった。,
[CALL]IncapacitatedTarget_1,1人仕留めた。,
[CALL]IncapacitatedTarget_2,1人ダウン。,
[CALL]IncapacitatedTarget_3,ダウン、まだ息があるかもしれない。,
[CALL]IncapacitatedTarget_4,ここで1人やった。,
[CALL]IncapacitatedTarget_5,ここで1人ダウン。,
[CALL]Incapacitated_0,（悲鳴）,
[CALL]Incapacitated_1,（悲鳴）,
[CALL]Incapacitated_2,（悲鳴）,
[CALL]KickerS_0,ドアの破壊は得意分野だ。,
[CALL]KickerS_1,脚はちゃんと鍛えてる。,
[CALL]KickerS_2,いくぞ、脚のトレーニングだ。,
[CALL]Kicker_0,ドアの破壊は得意分野だ。,
[CALL]Kicker_1,リンクデーが好きなんだ。,
[CALL]Kicker_2,いくぞ、脚のトレーニングだ。,
[CALL]MoralOfficerS_0,割に合わない。,
[CALL]MoralOfficerS_1,正直、ストレスに対して割に合ってない。,
[CALL]MoralOfficerS_2,生か死か。,
[CALL]MoralOfficer_0,割に合わない。,
[CALL]MoralOfficer_1,ストレスに見合ってない。,
[CALL]MoralOfficer_2,生か死か。,
[CALL]NegotiatorS_0,彼を説得する。,
[CALL]NegotiatorS_1,俺にやらせてくれ。,
[CALL]NegotiatorS_2,心配するな、俺は口が上手いんだ。,
[CALL]Negotiator_0,彼を説得する。,
[CALL]Negotiator_1,俺にやらせてくれ。,
[CALL]Negotiator_2,心配するな、俺は口が上手いんだ。,
[CALL]OpeningHallwayInFrontS_0,前方に廊下がある。,
[CALL]OpeningHallwayInFrontS_1,前方に廊下。,
[CALL]OpeningHallwayInFrontS_2,前方に廊下。,
[CALL]OpeningHallwayInFront_0,前方に廊下がある。,
[CALL]OpeningHallwayInFront_1,目の前に廊下がある。,
[CALL]OpeningHallwayInFront_2,前方に廊下。,
[CALL]OpeningHallwayLeftS_0,左に廊下。,
[CALL]OpeningHallwayLeftS_1,左側に廊下。,
[CALL]OpeningHallwayLeftS_2,前方に廊下。,
[CALL]OpeningHallwayLeft_0,左に廊下。,
[CALL]OpeningHallwayLeft_1,左側に廊下。,
[CALL]OpeningHallwayLeft_2,左手に廊下がある。,
[CALL]OpeningHallwayMultipleS_0,複数の廊下がある。,
[CALL]OpeningHallwayMultipleS_1,複数の廊下。,
[CALL]OpeningHallwayMultipleS_2,複数の廊下がある。,
[CALL]OpeningHallwayMultipleS_3,複数の廊下。,
[CALL]OpeningHallwayMultipleS_4,複数の廊下。,
[CALL]OpeningHallwayMultiple_0,複数の廊下がある。,
[CALL]OpeningHallwayMultiple_1,複数の廊下。,
[CALL]OpeningHallwayMultiple_2,複数の廊下がある。,
[CALL]OpeningHallwayMultiple_3,複数の廊下。,
[CALL]OpeningHallwayMultiple_4,複数の廊下。,
[CALL]OpeningHallwayRightS_0,右に廊下がある。,
[CALL]OpeningHallwayRightS_1,ホーレーに乗る。,
[CALL]OpeningHallwayRightS_2,常に右側だ。,
[CALL]OpeningHallwayRight_0,右に廊下がある。,
[CALL]OpeningHallwayRight_1,右に廊下。,
[CALL]OpeningHallwayRight_2,右側に廊下。,
[CALL]OpeningLeftS_0,左に開口部。,
[CALL]OpeningLeft_0,左に開口部。,
[CALL]OpeningMultipleS_0,複数の開口部。,
[CALL]OpeningMultipleS_1,ここに開口部が複数ある。,
[CALL]OpeningMultipleS_2,複数の開口部。,
[CALL]OpeningMultipleS_3,複数の開口部。,
[CALL]OpeningMultipleS_4,複数の開口部がある。,
[CALL]OpeningMultiple_0,複数の開口部。,
[CALL]OpeningMultiple_1,ここに開口部が複数ある。,
[CALL]OpeningMultiple_2,複数の開口部。,
[CALL]OpeningMultiple_3,複数の開口部。,
[CALL]OpeningMultiple_4,複数の開口部がある。,
[CALL]OpeningRightS_0,右に開口部。,
[CALL]OpeningRight_0,右に開口部。,
[CALL]OpeningS_0,前方に開口部がある。,
[CALL]OpeningS_1,ここに開口部がある。,
[CALL]Opening_0,前方に開口部がある。,
[CALL]Opening_1,ここに開口部がある。,
[CALL]OrderMoveS_0,あっちに動け。,
[CALL]OrderMoveS_1,俺の声の方に動け。,
[CALL]OrderMoveS_10,そこに動いて、そのまま待て。,
[CALL]OrderMoveS_2,俺の方に動け。,
[CALL]OrderMoveS_3,横に動け。,
[CALL]OrderMoveS_4,前に動け。,
[CALL]OrderMoveS_5,こっちに動け。,
[CALL]OrderMoveS_6,あそこに動け。,
[CALL]OrderMoveS_7,あそこに動け。立ち上がるな。,
[CALL]OrderMoveS_8,そこに動いて、そのまま待て。,
[CALL]OrderMoveS_9,動いてくれ。,
[CALL]OrderMove_0,あっちに動け。,
[CALL]OrderMove_1,俺の声の方に動け。,
[CALL]OrderMove_10,そこに動いて、そのまま待て。,
[CALL]OrderMove_2,俺の方に動け。,
[CALL]OrderMove_3,横に動け。,
[CALL]OrderMove_4,前に動け。,
[CALL]OrderMove_5,こっちに動け。,
[CALL]OrderMove_6,あそこに動け。,
[CALL]OrderMove_7,行け。立ち上がるなよ。,
[CALL]OrderMove_8,そこに動いて、そのまま待て。,
[CALL]OrderMove_9,動いてくれ。,
[CALL]PacifierS_0,装備は十分のはずだ。,
[CALL]PacifierS_1,致命傷を避けるべきだ。,
[CALL]PacifierS_2,装備だけで十分のはずだ。,
[CALL]Pacifier_0,装備は十分のはずだ。,
[CALL]Pacifier_1,致命傷を避けるべきだ。,
[CALL]Pacifier_2,装備だけで十分のはずだ。,
[CALL]Pain_0,（苦痛に満ちた叫び声）,
[CALL]Pain_1,（苦痛に満ちた叫び声）,
[CALL]Pain_10,（苦痛に満ちた叫び声）,
[CALL]Pain_11,（苦痛に満ちた叫び声）,
[CALL]Pain_12,（苦痛に満ちた叫び声）,
[CALL]Pain_13,（苦痛に満ちた叫び声）,
[CALL]Pain_14,（苦痛に満ちた叫び声）,
[CALL]Pain_2,（苦痛に満ちた叫び声）,
[CALL]Pain_3,（苦痛に満ちた叫び声）,
[CALL]Pain_4,（苦痛に満ちた叫び声）,
[CALL]Pain_5,（苦痛に満ちた叫び声）,
[CALL]Pain_6,（苦痛に満ちた叫び声）,
[CALL]Pain_7,（苦痛に満ちた叫び声）,
[CALL]Pain_8,（苦痛に満ちた叫び声）,
[CALL]Pain_9,（苦痛に満ちた叫び声）,
[CALL]ParamedicS_0,俺は救急隊だった。,
[CALL]ParamedicS_1,俺が元衛生兵でよかった。,
[CALL]ParamedicS_2,俺は医者になるべきだったかもな。,
[CALL]Paramedic_0,前は救急隊員だった。,
[CALL]Paramedic_1,俺が元衛生兵でよかった。,
[CALL]Paramedic_2,俺は医者になるべきだったかもな。,
[CALL]PrefixTOCS_0,突入班から作戦本部へ。,
[CALL]PrefixTOCS_1,リードから作戦本部へ。,
[CALL]PrefixTOCS_2,エレメントから作戦本部へ。,
[CALL]PrefixTOCS_3,狙撃班から作戦本部へ。,
