Key,Dialogue,Context
[BARK]IdleAlly_2,奴は見つかったか？,
[BARK]IdleAlly_3,奴は見つかったか？,
[BARK]IdleAlly_4,あちこち探した。,
[BARK]IdleAlly_5,探し続けろ。奴は一人ではないはずだ。,
[BARK]IdleAlly_6,急げ！,
[BARK]IdleAlly_7,他の奴らから何か連絡は？,
[BARK]IdleAlly_8,何かあれば連絡する。,
[BARK]IdleAlly_9,警戒を怠るな！,
[BARK]IdleEnemy_0,静かに！,
[BARK]IdleEnemy_1,静かに！,
[BARK]IdleEnemy_2,何も言うな。,
[BARK]IdleEnemy_3,何も言うな。,
[BARK]IdleEnemy_4,普通の行動をしろ。,
[BARK]IdleEnemy_5,シーッ...,
[BARK]IdleSelf_0,はぁ。,
[BARK]IdleSelf_1,エヘン。,
[BARK]IdleSelf_2,これで少し時間が稼げるだろう。,
[BARK]IdleSelf_3,準備はできた。,
[BARK]Immune_0,（うめき）,
[BARK]Immune_1,この野郎！,
[BARK]Immune_2,この野郎！,
[BARK]Immune_3,クソ野郎！,
[BARK]IncapIdle_0,（苦し気なうめき声）,
[BARK]IncapIdle_1,（苦し気なうめき声）,
[BARK]IncapIdle_2,（苦し気なうめき声）,
[BARK]IncapIdle_3,（苦し気なうめき声）,
[BARK]IncapIdle_4,（苦し気なうめき声）,
[BARK]KillCivilian_0,人質を殺せ。,
[BARK]KillCivilian_1,人質を殺せ！,
[BARK]KillCivilian_2,これしか方法はない。,
[BARK]KillCivilian_3,これしか方法はない。,
[BARK]KillCivilian_4,やるしかない。,
[BARK]KillCivilian_5,やるしかない。,
[BARK]KnifeThePlayer_0,クソ野郎め！,
[BARK]KnifeThePlayer_1,死ね、このバカ野郎、死ね！,
[BARK]KnifeThePlayer_2,手早く済ませてやろう！,
[BARK]NonCompliant_0,武器を捨てろ！,
[BARK]NonCompliant_1,武器を捨てろ！,
[BARK]NonCompliant_10,死んだほうがマシだ！,
[BARK]NonCompliant_11,おまえに勝ち目はない。,
[BARK]NonCompliant_12,クソ食らえ、このブタめ！,
[BARK]NonCompliant_13,武器を捨てろ！,
[BARK]NonCompliant_2,おまえの家族を殺してやる！,
[BARK]NonCompliant_3,おまえの家族を殺してやる！,
[BARK]NonCompliant_4,くたばれ！,
[BARK]NonCompliant_5,ありがとう！,
[BARK]NonCompliant_6,殺せ、さもないと俺がおまえを殺す！,
[BARK]NonCompliant_7,やめろ！,
[BARK]NonCompliant_8,やめろ！,
[BARK]NonCompliant_9,死んだほうがマシだ！,
[BARK]Pain_0,ああ！,
[BARK]Pain_1,（苦痛に満ちた叫び声）,
[BARK]Pain_2,（苦痛に満ちた叫び声）,
[BARK]Pain_3,（苦痛に満ちた叫び声）,
[BARK]Pain_4,（苦痛に満ちた叫び声）,
[BARK]Pain_5,（苦痛に満ちた叫び声）,
[BARK]Pain_6,（苦痛に満ちた叫び声）,
[BARK]Pain_7,（苦痛に満ちた叫び声）,
[BARK]PlayerSeen_0,撃つな！医者だ！,
[BARK]PlayerSeen_1,医者だ！撃つな！,
[BARK]PlayerSeen_2,撃つな！,
[BARK]PlayerSeen_3,撃つな！,
[BARK]PlayerSeen_4,医者だ！,
[BARK]PlayerSeen_5,待て！,
[BARK]PlayerSeen_6,待て！,
[BARK]PlayerSeen_7,俺はここで働いているんだ！,
[BARK]PlayerSeen_8,俺はここで働いているんだ！,
[BARK]Stunned_0,（苦痛に満ちた叫び声）,
[BARK]Stunned_1,（苦痛に満ちた叫び声）,
[BARK]Stunned_2,（苦痛に満ちた叫び声）,
[BARK]Tased_0,（苦痛に満ちた叫び声）,
[BARK]Tased_1,（苦痛に満ちた叫び声）,
[REPLY]Fleeing_0,走れ！,
[REPLY]Fleeing_1,早くあの子を連れて来い！,
[REPLY]Fleeing_2,助けを呼びに行け！,
[REPLY]Fleeing_3,助けを呼びに行け！,
[REPLY]Fleeing_4,俺が時間を稼いでおく！,
[REPLY]Shooting_0,あいつを殺せ！,
[REPLY]Shooting_1,奴らを殺せ！,
[REPLY]Shooting_10,奴らを撃て！,
[REPLY]Shooting_11,奴らを生かしておくな！,
[REPLY]Shooting_2,奴らを中に入れるな！,
[REPLY]Shooting_3,奴らを中に入れるな！,
[REPLY]Shooting_4,奴らを拘束しなくては！,
[REPLY]Shooting_5,奴らを拘束しなくては！,
[REPLY]Shooting_6,弾薬！,
[REPLY]Shooting_7,あそこだ！,
[REPLY]Shooting_8,奴らを近づかせるな！,
[REPLY]Shooting_9,撃て！,
[TELL]Fleeing_0,助けを呼んで来る！,
[TELL]Fleeing_1,出て行け！,
[TELL]Fleeing_2,クソッ！,
[TELL]Fleeing_3,クソ,
[TELL]Fleeing_4,おい、こっちだ！,
[TELL]Fleeing_5,奴らが来たぞ！,
[TELL]Shooting_0,ハハハ！バカな野郎だ！,
[TELL]Shooting_1,マヌケな野郎だ！,
[TELL]Shooting_10,この場を率いるか、死ぬかだ！,
[TELL]Shooting_11,この場を去るか、死ぬかだ！,
[TELL]Shooting_2,地獄に落ちろ！,
[TELL]Shooting_3,バカ野郎！,
[TELL]Shooting_4,クソ,
[TELL]Shooting_5,俺は、このバカ野郎、死ね！,
[TELL]Shooting_6,あきらめてたまるか！,
[TELL]Shooting_7,下がれ。でないともっと殺す！,
[TELL]Shooting_8,下がれ。でないともっと殺すぞ！,
[TELL]Shooting_9,これは俺の友達だ！,
