Key,Dialogue,Context
[BARK]Death_21,（悲鳴）,
[BARK]Death_22,（悲鳴）,
[BARK]Death_23,（悲鳴）,
[BARK]Death_24,（悲鳴）,
[BARK]Death_25,（悲鳴）,
[BARK]Death_26,（悲鳴）,
[BARK]Death_27,（悲鳴）,
[BARK]Death_28,（悲鳴）,
[BARK]Death_29,（悲鳴）,
[BARK]Death_3,（悲鳴）,
[BARK]Death_30,（悲鳴）,
[BARK]Death_31,（悲鳴）,
[BARK]Death_32,（悲鳴）,
[BARK]Death_33,（悲鳴）,
[BARK]Death_4,（悲鳴）,
[BARK]Death_5,（悲鳴）,
[BARK]Death_6,（悲鳴）,
[BARK]Death_7,（悲鳴）,
[BARK]Death_8,（悲鳴）,
[BARK]Death_9,（悲鳴）,
[BARK]FellowAIKilled_0,何なんだ？,
[BARK]FellowAIKilled_1,仲間をやりやがったな！,
[BARK]FellowAIKilled_2,殺してやる、クソ野郎！,
[BARK]FellowAIKilled_3,死んじまった！,
[BARK]FellowAIKilled_4,死んじまった！,
[BARK]FellowAIKilled_5,おい、死んじまったじゃないか。,
[BARK]FellowAIKilled_6,おい、死んじまったじゃないか。,
[BARK]FellowAIKilled_7,おい。,
[BARK]Flashed_0,目が！,
[BARK]Flashed_1,目が！,
[BARK]Flashed_2,目が！,
[BARK]Flashed_3,目が！,
[BARK]Gassed_0,（咳）,
[BARK]Gassed_1,（咳）,
[BARK]HeardSWAT_0,ネズミだ！,
[BARK]HeardSWAT_1,すぐ逃げることになるかもな。,
[BARK]HeardSWAT_2,すぐ逃げることになるかもな。,
[BARK]HeardSWAT_3,クソ！警察だ！,
[BARK]HeardSWAT_4,警察だ！,
[BARK]HeardSWAT_5,警察だ！,
[BARK]IdleAlly_0,ちょっと作り過ぎたんだ。,
[BARK]IdleAlly_1,グラム単位で売ろうか、オンス単位で売ろうか。,
[BARK]IdleAlly_10,撤退だ。次の場所を探さないとな。,
[BARK]IdleAlly_11,捕まったらおしまいだ。,
[BARK]IdleAlly_12,保管場所を知ってる。,
[BARK]IdleAlly_13,これが見つかったらどうなる？おしまいだ！,
[BARK]IdleAlly_14,早く売らないと。,
[BARK]IdleAlly_15,早く売らないと。,
[BARK]IdleAlly_16,中には30倍あるらしい。,
[BARK]IdleAlly_17,中には30倍あるらしい。,
[BARK]IdleAlly_18,全部保管するには場所が足りない。,
[BARK]IdleAlly_19,落ち着け。ここで作ってることは誰も知らない。,
[BARK]IdleAlly_2,全部保管するには場所が足りない。,
[BARK]IdleAlly_3,落ち着け。,
[BARK]IdleAlly_4,不法侵入で捕まって出てきたばかりなんだ。,
[BARK]IdleAlly_5,不法侵入で捕まって出てきたばかりだ。金が欲しい。,
[BARK]IdleAlly_6,保護観察官にバレたら終わりだ。,
[BARK]IdleAlly_7,保護観察官にバレたら終わりだ。,
[BARK]IdleAlly_8,保護観察官に見つかったら終わりだ。,
[BARK]IdleAlly_9,すぐ逃げることになるかもな。,
[BARK]NonCompliant_0,くだらない！,
[BARK]NonCompliant_1,ふざけるな！,
[BARK]NonCompliant_2,クソ野郎！,
[BARK]NonCompliant_3,クソ野郎！,
[BARK]NonCompliant_4,くたばりやがれ！,
[BARK]NonCompliant_5,俺は何もしてねえ！,
[BARK]NonCompliant_6,クソ野郎！ありえねえ！,
[BARK]NonCompliant_7,ありえねえよ、クソ野郎！,
[BARK]NonCompliant_8,ありえねえよ、クソ野郎！,
[BARK]Pain_0,（苦痛に満ちた叫び声）,
[BARK]Pain_1,（苦痛に満ちた叫び声）,
[BARK]Pain_2,（苦痛に満ちた叫び声）,
[BARK]Pain_3,（苦痛に満ちた叫び声）,
[BARK]Pain_4,（苦痛に満ちた叫び声）,
[BARK]Pain_5,（苦痛に満ちた叫び声）,
[BARK]Pain_6,（苦痛に満ちた叫び声）,
[BARK]Pain_7,（苦痛に満ちた叫び声）,
[BARK]PlayerSeen_0,見つかった！,
[BARK]PlayerSeen_1,全部隠せ！奴らが来た！,
[BARK]PlayerSeen_10,警察だ！,
[BARK]PlayerSeen_11,誰かが警察を呼んだ！,
[BARK]PlayerSeen_12,警察が来た！,
[BARK]PlayerSeen_13,警察が来た！,
[BARK]PlayerSeen_14,警察だ！,
[BARK]PlayerSeen_15,警察だ！,
[BARK]PlayerSeen_16,警察だ！,
[BARK]PlayerSeen_17,警察だ！,
[BARK]PlayerSeen_18,警察だ！,
[BARK]PlayerSeen_19,警察だ！,
[BARK]PlayerSeen_2,何だ？誰かが密告したんだ！,
[BARK]PlayerSeen_3,誰が密告した？,
[BARK]PlayerSeen_4,誰が密告した？,
[BARK]PlayerSeen_5,ふざけやがって！,
[BARK]PlayerSeen_6,最悪だ！,
[BARK]PlayerSeen_7,ああ、クソ！,
[BARK]PlayerSeen_8,何なんだ？,
[BARK]PlayerSeen_9,何なんだ？,
[BARK]Stunned_0,（苦痛に満ちた叫び声）,
[BARK]Stunned_1,（苦痛に満ちた叫び声）,
[BARK]Stunned_2,（苦痛に満ちた叫び声）,
[BARK]Stunned_3,（苦痛に満ちた叫び声）,
[BARK]Tased_0,（苦痛に満ちた叫び声）,
[BARK]Tased_1,（苦痛に満ちた叫び声）,
[BARK]Tased_2,（苦痛に満ちた叫び声）,
[REPLY]Shooting_0,あいつを狙え！,
[REPLY]Shooting_1,ネズミ駆除だ！,
[TELL]Fleeing_0,ブツのありかを守れ！,
[TELL]Fleeing_1,奴らは証拠を探してる！,
[TELL]Fleeing_10,おい、逃げろ！,
[TELL]Fleeing_11,もう放っておけ、逃げるぞ！,
[TELL]Fleeing_12,放っておけ！逃げるぞ！,
[TELL]Fleeing_13,外へ出ろ！外へ！,
[TELL]Fleeing_14,裏から逃げろ！,
[TELL]Fleeing_2,ブツを処分しろ！,
[TELL]Fleeing_3,全部捨てろ！捨てちまえ！,
[TELL]Fleeing_4,奴らが来る！全部流せ！,
[TELL]Fleeing_5,奴らが来る！全部流せ！,
[TELL]Fleeing_6,外に警察がいる！,
[TELL]Fleeing_7,急げ！,
[TELL]Fleeing_8,急げ！,
[TELL]Fleeing_9,逃げるぞ！,
[TELL]Shooting_0,もっと大勢で来い！,
[TELL]Shooting_1,ここで死ぬんだ！,
[TELL]Shooting_2,次はお前の家族だ！,
[TELL]Shooting_3,じわじわと死ね、クソ野郎！,
[TELL]Shooting_4,腰抜けども！,
[TELL]Shooting_5,どうだ、クソ野郎ども！,
[TELL]Shooting_6,まだ足りねえだろ！,
[TELL]Shooting_7,気が済んだか？,
[TELL]Shooting_8,クソ、殺せ！,
[TELL]Shooting_9,クソ。殺せ。,
