Key,Dialogue,Context
[BARK]Death_9,（悲鳴）,
[BARK]FellowAIKilled_0,クソ、家にいればよかった。,
[BARK]FellowAIKilled_1,クソ、こんな目に遭う価値はねえ！,
[BARK]FellowAIKilled_2,よくも殺しやがったな！あいつは何もしていないのに！,
[BARK]FellowAIKilled_3,このクソ野郎！,
[BARK]FellowAIKilled_4,あいつは何も持っていなかったのに。,
[BARK]FellowAIKilled_5,信じられない！,
[BARK]FellowAIKilled_6,クソッ！,
[BARK]FellowAIKilled_7,やめろ！,
[BARK]Flashed_0,目が！,
[BARK]Flashed_1,目が！うぅ！,
[BARK]Flashed_2,目が！うぅ！,
[BARK]Flashed_3,ああ、目が！,
[BARK]Flashed_4,目が！,
[BARK]Flashed_5,目が！,
[BARK]Gassed_0,（咳き込む）,
[BARK]Gassed_1,（咳き込む）,
[BARK]Gassed_2,（咳き込む）,
[BARK]HeardSWAT_0,強制捜査か？,
[BARK]HeardSWAT_1,警察を呼んだのか？,
[BARK]IdleAlly_0,今度こそ薬を断とうとしているんだ。,
[BARK]IdleAlly_1,薬を断とうとしているんだ。,
[BARK]IdleAlly_2,こんなことをするのはこれが始めてだ。,
[BARK]IdleAlly_3,混ぜ物はナシだろうな？,
[BARK]IdleAlly_4,俺は深刻な問題を抱えてる。助けを求めようとしたんだ。,
[BARK]IdleAlly_5,注射器は持ってない。,
[BARK]IdleSelf_0,（荒い息遣い）,
[BARK]NonCompliant_0,失せろ！,
[BARK]NonCompliant_1,なぜだ？なぜなんだ？！,
[BARK]NonCompliant_2,絶対イヤだ！,
[BARK]NonCompliant_3,ノー！やめろ！,
[BARK]NonCompliant_4,待って！必要なんだ...ちょっと待ってくれ！,
[BARK]NonCompliant_5,頼む、やめてくれ、こいつが必要なんだ！,
[BARK]NonCompliant_6,カンベンしてくれよ！,
[BARK]Pain_0,（苦痛に満ちた叫び声）,
[BARK]Pain_1,（苦痛に満ちた叫び声）,
[BARK]Pain_2,（苦痛に満ちた叫び声）,
[BARK]Pain_3,（苦痛に満ちた叫び声）,
[BARK]Pain_4,（苦痛に満ちた叫び声）,
[BARK]Pain_5,（苦痛に満ちた叫び声）,
[BARK]Pain_6,（苦痛に満ちた叫び声）,
[BARK]PlayerSeen_0,警察だ！取引は中止だ！,
[BARK]PlayerSeen_1,サツだ！取引中止だ！,
[BARK]PlayerSeen_2,警察を呼んだ奴は誰だ？,
[BARK]PlayerSeen_3,まさか、尾行されてたなんて。,
[BARK]PlayerSeen_4,クソ！,
[BARK]Stunned_0,（苦痛に満ちた叫び声）,
[BARK]Stunned_1,（苦痛に満ちた叫び声）,
[BARK]Stunned_2,（苦痛に満ちた叫び声）,
[BARK]Stunned_3,（苦痛に満ちた叫び声）,
[BARK]Stunned_4,（苦痛に満ちた叫び声）,
[BARK]Tased_0,（苦痛に満ちた叫び声）,
[BARK]Tased_1,（苦痛に満ちた叫び声）,
[BARK]Tased_2,（苦痛に満ちた叫び声）,
[REPLY]Shooting_0,撃ってくるぞ！,
[REPLY]Shooting_1,（悲鳴）,
[REPLY]Shooting_2,（怯えた叫び声）,
[REPLY]Shooting_3,やめろ！,
[TELL]Fleeing_0,俺は今すぐ出て行く！,
[TELL]Fleeing_1,いいよ、俺は出て行く！,
[TELL]Fleeing_10,隠れないと。,
[TELL]Fleeing_2,大丈夫だ、俺はちょうど帰るところだったんだ！,
[TELL]Fleeing_3,ちょうど出て行くところだったんだ！,
[TELL]Fleeing_4,俺はここには住んでない！,
[TELL]Fleeing_6,クソ！クソッ、ダメだ！ここはダメだ！クソッ！,
[TELL]Fleeing_7,俺がここにいることは言うな！,
[TELL]Fleeing_8,こんなことで逮捕されてたまるか！,
[TELL]Fleeing_9,ドアは一体どこなんだ？,
