Key,Dialogue,Context
[BARK]IdleAlly_1,ネズミらしく身を潜めてる。,
[BARK]IdleAlly_2,金のために来た。それだけだ。,
[BARK]IdleAlly_3,金はどこだ？,
[BARK]IdleAlly_4,急げ。ここから逃げるんだ。,
[BARK]IdleEnemy_0,ブリックスリーはどこにいるんだ？,
[BARK]IdleEnemy_1,あんたに会いに来たわけじゃない。,
[BARK]IdleEnemy_2,黙っていれば何も壊れたりしない。,
[BARK]IdleEnemy_3,言う通りにすれば家に帰れる。,
[BARK]IdleEnemy_4,ブツを手に入れたら帰るんだ。,
[BARK]IdleEnemy_5,いいか、見なかったことにしろよ。そうすれば子供たちは友達と一緒にフリスビーができる。,
[BARK]IdleSelf_0,イカれてる。奴がこっちに来るはずだ。その逆じゃない。,
[BARK]IdleSelf_1,ここは不気味だ。,
[BARK]IdleSelf_10,こんな異様な場所は初めてだ。,
[BARK]IdleSelf_2,変な奴。,
[BARK]IdleSelf_3,不快だ。,
[BARK]IdleSelf_4,くだらないことに付き合う理由あるか？,
[BARK]IdleSelf_5,最悪の場所だ。,
[BARK]IdleSelf_6,寒くて凍えそうだ！,
[BARK]IdleSelf_7,はあ…,
[BARK]IdleSelf_8,辺りを見てみよう。,
[BARK]IdleSelf_9,まるで悪夢から出てきたみたいだ。,
[BARK]Immune_0,残念だったな！,
[BARK]Immune_1,惜しかったな、クソ野郎！,
[BARK]IncapIdle_0,（悲鳴）,
[BARK]IncapIdle_1,（悲鳴）,
[BARK]IncapIdle_2,（悲鳴）,
[BARK]KillCivilian_0,あんたは知り過ぎた。,
[BARK]KillCivilian_1,こんなことしたくはない。,
[BARK]KillCivilian_2,クソ。,
[BARK]KillCivilian_3,こうするしかない。,
[BARK]NonCompliant_0,捕まるのはゴメンだ！,
[BARK]NonCompliant_1,にらみ合いだ！,
[BARK]NonCompliant_2,銃を捨てろ！,
[BARK]NonCompliant_3,先に銃を捨てろ！,
[BARK]NonCompliant_4,くたばれ！,
[BARK]NonCompliant_5,屈しないぞ！,
[BARK]Pain_0,（苦痛に満ちた叫び声）,
[BARK]Pain_1,（苦痛に満ちた叫び声）,
[BARK]Pain_10,（苦痛に満ちた叫び声）,
[BARK]Pain_11,（苦痛に満ちた叫び声）,
[BARK]Pain_12,（苦痛に満ちた叫び声）,
[BARK]Pain_13,（苦痛に満ちた叫び声）,
[BARK]Pain_14,（苦痛に満ちた叫び声）,
[BARK]Pain_2,（苦痛に満ちた叫び声）,
[BARK]Pain_3,（苦痛に満ちた叫び声）,
[BARK]Pain_4,（苦痛に満ちた叫び声）,
[BARK]Pain_5,（苦痛に満ちた叫び声）,
[BARK]Pain_6,（苦痛に満ちた叫び声）,
[BARK]Pain_7,（苦痛に満ちた叫び声）,
[BARK]Pain_8,（苦痛に満ちた叫び声）,
[BARK]Pain_9,（苦痛に満ちた叫び声）,
[BARK]PickedUp_0,ああ！,
[BARK]PickedUp_1,クソ！やめろ！,
[BARK]PickedUp_2,ああ、クソ野郎！,
[BARK]PickedUp_3,どこへ連れて行く気だ？,
[BARK]PlayerSeen_0,クソ野郎！,
[BARK]PlayerSeen_1,ああ、クソ！,
[BARK]PlayerSeen_2,来たぞ！,
[BARK]PlayerSeen_3,クソ！つけてきたんだ！,
[BARK]PlayerSeen_4,警察だ！,
[BARK]PlayerSeen_5,ブリックスリーにやられた！,
[BARK]PlayerSeen_6,来たぞ！,
[BARK]Reloading_0,クソ！リロードだ！,
[BARK]Reloading_1,クソ、弾切れだ！,
[BARK]Reloading_2,マガジンをくれ！,
[BARK]Stunned_0,（苦痛に満ちた叫び声）,
[BARK]Stunned_1,（苦痛に満ちた叫び声）,
[BARK]Tased_0,（苦痛に満ちた叫び声）,
[BARK]Tased_1,（苦痛に満ちた叫び声）,
[BARK]Tased_2,（苦痛に満ちた叫び声）,
[REPLY]Fleeing_0,どこへ行く？,
[REPLY]Fleeing_1,退却する！,
[REPLY]Fleeing_2,逃げろ！,
[REPLY]Fleeing_3,ここで食い止める！,
[REPLY]Fleeing_4,開けた場所に出るな！,
[REPLY]Shooting_0,子供たちを撃つな！,
[REPLY]Shooting_1,警察を狙え！,
[REPLY]Shooting_2,ケブラーを奪われた！,
[REPLY]Shooting_3,撃ちまくれ！,
[REPLY]Shooting_4,やる気か？,
[REPLY]Shooting_5,やっちまえ！,
[REPLY]Shooting_6,逃がすわけにはいかない！,
[REPLY]Shooting_7,応援を呼ばせるな！,
[TELL]Fleeing_0,装備が向いてない！,
[TELL]Fleeing_1,退却する！,
[TELL]Fleeing_2,退却する！,
[TELL]Fleeing_3,行くぞ！,
[TELL]Fleeing_4,SWATに盾つく気はない！,
[TELL]Fleeing_5,こいつらが相手じゃ勝ち目はない！,
[TELL]Shooting_0,クソ、クソ！,
[TELL]Shooting_1,引っ込んでろ、クソ野郎ども！,
[TELL]Shooting_2,銃を下ろせ！,
[TELL]Shooting_3,帰れ！,
[TELL]Shooting_4,やる気か？,
[TELL]Shooting_5,来いよ！,
[TELL]Shooting_6,プレゼントだ！,
[TELL]Shooting_7,クソ野郎！,
