Key,Dialogue,Context
[BARK]FellowAIKilled_5,このクソ野郎！,
[BARK]FellowAIKilled_6,あいつは何も持っていなかったのに！,
[BARK]FellowAIKilled_7,やめろ！,
[BARK]Flashed_0,（苦痛に満ちた叫び声）,
[BARK]Flashed_1,（苦痛に満ちた叫び声）,
[BARK]Flashed_2,目が！,
[BARK]Flashed_4,目が！,
[BARK]Flashed_5,目が！,
[BARK]Flashed_6,目が！,
[BARK]Gassed_0,（咳き込む）,
[BARK]Gassed_1,（咳き込む）,
[BARK]Gassed_2,（咳き込む）,
[BARK]HeardSWAT_0,（怯えた叫び声）,
[BARK]HeardSWAT_1,これは強制捜査なのか？,
[BARK]HeardSWAT_2,警察だ！取引は中止だ！,
[BARK]HeardSWAT_3,まさか、追跡されていたなんて！,
[BARK]IdleAlly_0,こんなことをするのはこれが最後だ。,
[BARK]IdleAlly_1,薬を断とうとしているんだ。,
[BARK]IdleAlly_2,こんなことをするのはこれが始めただ。,
[BARK]IdleAlly_3,混ぜ物はナシだろうな？,
[BARK]IdleEnemy_0,落ち着けって。,
[BARK]IdleEnemy_1,わかった。,
[BARK]IdleEnemy_2,もし見つかったら？俺たちはおしまいだ。,
[BARK]IdleEnemy_3,すぐに捨てなきゃならないかもな。,
[BARK]IdleEnemy_4,もしP&Pのチェックが入ったら俺はおしまいだ。,
[BARK]NonCompliant_0,違う、俺はあんたが求めてる奴じゃない！,
[BARK]NonCompliant_1,大丈夫だ、俺はちょうど帰るところだったんだ！,
[BARK]NonCompliant_10,こんなのないよ！,
[BARK]NonCompliant_2,俺はここには住んでない！,
[BARK]NonCompliant_3,もうどうでもいい！,
[BARK]NonCompliant_4,やめろ！,
[BARK]NonCompliant_5,なぜだ？！,
[BARK]NonCompliant_6,なぜだ？！絶対いやだ！,
[BARK]NonCompliant_7,ノー！ノー！,
[BARK]NonCompliant_8,待ってくれ！俺は...ちょっと待ってくれ！,
[BARK]NonCompliant_9,頼む、やめてくれ、こいつが必要なんだ！,
[BARK]PlayerSeen_0,サツだ！,
[BARK]PlayerSeen_1,サツを呼んだのは誰だ？！,
[BARK]PlayerSeen_2,こんなことで逮捕されてたまるか！,
[BARK]PlayerSeen_3,（怯えた叫び声）,
[BARK]PlayerSeen_8,ここには子供がいるんだ！,
[BARK]Stunned_0,（苦痛に満ちた叫び声）,
[BARK]Stunned_1,（苦痛に満ちた叫び声）,
[BARK]Stunned_2,（苦痛に満ちた叫び声）,
[BARK]Stunned_3,（苦痛に満ちた叫び声）,
[BARK]Stunned_4,（苦痛に満ちた叫び声）,
[BARK]Tased_0,（苦痛に満ちた叫び声）,
[BARK]Tased_1,（苦痛に満ちた叫び声）,
[BARK]Tased_2,（苦痛に満ちた叫び声）,
[BARK]Tased_3,（苦痛に満ちた叫び声）,
[REPLY]Shooting_0,奴ら、撃ってきやがった！,
[REPLY]Shooting_1,なんてこった！,
[REPLY]Shooting_2,クソッ！,
[REPLY]Shooting_3,（怯えた叫び声）,
[TELL]Fleeing_0,なんてこった！,
[TELL]Fleeing_1,俺はこの件とは何の関係もない！,
[TELL]Fleeing_10,俺がここにいることは言わないでくれ！,
[TELL]Fleeing_11,また逮捕されるわけにはいかないんだ！,
[TELL]Fleeing_12,ドアは一体どこなんだ？！,
[TELL]Fleeing_13,隠れないと。,
[TELL]Fleeing_2,俺はこの件とは無関係だ！,
[TELL]Fleeing_3,ここに何があるのか知らなかったんだ！,
[TELL]Fleeing_4,俺はこの件とは関係ない！,
[TELL]Fleeing_5,俺は逃げるぞ！,
[TELL]Fleeing_6,俺は今すぐ出て行く！,
[TELL]Fleeing_7,いいよ、俺は出て行く！,
[TELL]Fleeing_8,ちょうど出て行くところだったんだ！,
[TELL]Fleeing_9,クソ、行かないと！クソッ！,
